first_year,fixed_runtime,is_action,is_adventure,is_animation,is_biography,is_comedy,is_crime,is_documentary,is_drama,is_family,is_fantasy,is_game,is_history,is_horror,is_music,is_musical,is_mystery,is_news,is_reality,is_romance,is_sci,is_short,is_sport,is_talk,is_thriller,is_war,is_western,release_month,release_weekday,release_monthday,stemmed_plot,stemmed_keywords,keyword_adult,keyword_african,keyword_alien,keyword_american,keyword_angel,keyword_anim,keyword_base,keyword_best,keyword_black,keyword_book,keyword_boy,keyword_boyfriend,keyword_brother,keyword_california,keyword_celebr,keyword_charact,keyword_child,keyword_citi,keyword_comedi,keyword_comedian,keyword_comic,keyword_cult,keyword_daughter,keyword_death,keyword_detect,keyword_doctor,keyword_evil,keyword_famili,keyword_father,keyword_femal,keyword_fiction,keyword_friend,keyword_friendship,keyword_gay,keyword_girl,keyword_girlfriend,keyword_hero,keyword_humor,keyword_husband,keyword_interraci,keyword_interview,keyword_investig,keyword_joke,keyword_life,keyword_live,keyword_love,keyword_male,keyword_man,keyword_marriag,keyword_mother,keyword_murder,keyword_offic,keyword_parent,keyword_parodi,keyword_play,keyword_polic,keyword_power,keyword_protagonist,keyword_relationship,keyword_satir,keyword_school,keyword_secret,keyword_sex,keyword_share,keyword_sister,keyword_sitcom,keyword_social,keyword_son,keyword_spoken,keyword_spoof,keyword_stand,keyword_student,keyword_superhero,keyword_supernatur,keyword_surreal,keyword_teenag,keyword_versu,keyword_villain,keyword_violenc,keyword_wife,keyword_woman,keyword_york,cancelled
2009,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,1.0,,anim in titl ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,4.0,3.0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,62.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1.0,25.0,"[after, johnni, carson, retir, from, the, show, jay, leno, step, in, as, hi, perman, replac, the, format, of, the, show, ha, remain, larg, unchang, consist, primarili, of, an, open, humor, monologu, follow, by, sever, celebr, interview, comedi, sketch, and, music, number]",celebr interview interview witti host six word titl name in titl perform name in titl late night sketch comedi varieti stand up comedi titl spoken by charact ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,60.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,3.0,16.0,,mix cap in titl one word titl reenact histori channel ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,22.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,17.0,"[at, an, intern, spi, agenc, global, crise, are, mere, opportun, for, it, highli, train, employe, to, confus, undermin, betray, and, royal, screw, each, other, at, the, center, of, it, all, is, suav, master, spi, sterl, archer, whose, lessthanmasculin, code, name, is, duchess, archer, work, with, hi, domin, mother, malori, who, also, is, hi, boss, he, also, ha, to, deal, with, hi, exgirlfriend, agent, lana, kane, and, her, new, boyfriend, comptrol, cyril, figgi, as, well, as, malori, lovesick, secretari, cheryl]",spi domin mother espionag retro style secret agent fiction spi agenc violenc adult anim femal boss promiscu mother mad scientist pistol krav maga martial art parodi man child sexual ambigu machin gun mother son relationship spi spoof sarcasm woman co worker who hate each other woman wear a micro mini skirt man with glass gay charact jame bond spoof sexual aggress woman butler whore monger oedipu complex overbear brother freudian slip condominium nepot ex boyfriend ex girlfriend relationship boyfriend girlfriend relationship titl spoken by charact charact name in titl ,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2009,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,17.0,"[a, suspend, lawyer, is, forc, to, enrol, in, a, commun, colleg, with, an, eclect, staff, and, student, bodi]",lawyer studi group commun colleg sitcom colleg friendship spanish class christian stereotyp colorado unlik friendship sarcasm slacker dean movi fan friend parodi joke black humor man with glass 2010 2000 date teenag boy teenag girl stand up comedian comedian social satir satir univers ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2009,30.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,6.0,12.0,"[a, troop, of, kid, protect, the, world, from, supernatur, creatur]", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,28.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,0.0,20.0,"[a, wellmean, but, struggl, writer, decid, to, lead, a, sort, of, doubl, life, by, pretend, to, be, a, privat, detect, use, the, method, he, read, about, in, old, detect, novel]",privat detect detect writer privat eye white wine pot smoke novelist new york citi moonlight man child magazin publish privat investig heartbreak friendship employ employe relationship drink date comic artist charact ha same name as writer anim credit alcohol ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,"[billi, a, woman, in, her, 30, want, to, settl, down, and, have, a, famili, when, she, tell, her, boyfriend, jame, thi, he, tell, her, he, doesnt, want, that, so, they, break, up, she, get, drunk, and, hook, up, with, a, guy, name, zack, upon, discov, that, she, pregnant, he, move, in, to, tri, and, help, her]", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,43.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,2.0,22.0,"[alicia, florrick, is, the, wife, of, a, former, state, attorney, for, cook, counti, he, ha, been, imprison, after, a, sex, and, corrupt, scandal, alicia, must, deal, with, the, public, humili, she, must, also, fend, for, her, two, children, after, year, of, be, a, housewif, and, mother, she, return, to, work, as, a, litig, at, the, law, firm, stern, lockhart, , gardner, she, must, now, prove, herself, in, the, courtroom]",law firm corrupt courtroom femal protagonist strong femal lead chicago illinoi work mom sex scandal femal lead tension competit loneli strong femal charact woman lawyer trial secret scheme mother son relationship mother in law mother daughter relationship lie legal lawyer law partner investig investig infidel imprison husband wife relationship grandmoth femal boss famili relationship district attorney defens defens attorney defend cowork relationship cowork competit client brother sister relationship accus ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2009,60.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2.0,22.0,"[a, group, of, volunt, help, find, the, ident, of, john, , jane, doe, who, were, murder]",volunt websit web network volunt volunt organ victim unsolv crime unsolv case unemploy polic file nationwid network murder miss person john doe investig femal detect ex cop detect cowork relationship composit sketch collabor with polic artist artist render ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,43.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,2.0,22.0,"[the, naval, crimin, investig, servic, offic, of, special, project, take, on, the, undercov, work, and, the, hard, to, crack, case, in, la, key, agent, are, g, callen, and, sam, hanna, street, kid, risen, through, the, rank]",undercov work punctuat in seri titl place in seri titl colon in seri titl citi name in seri titl acronym in seri titl abbrevi in seri titl spygam banter navi sea air and land forc navi seal former navi seal former navi sea air and land forc spin off comic banter naval offic us navi california murder investig crimin investig lo angel california naval crimin investig servic 2010 2000 feder agent special agent navi militari law militari crime interraci friendship femal boss ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,16.0,"[show, revolv, around, a, group, of, model, live, togeth, in, a, co, resid, in, new, york]",model new york short live scandal photograph new york citi model fashion fashion industri fashion design drug drug use glamour model ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2009,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,3.0,23.0,"[teenag, travi, may, live, in, florida, leisur, cougar, town, it, not, easi, be, the, son, of, hi, divorc, parent, overprotect, jule, and, lazybon, bobbi, jule, obsess, draw, attent, win, sympathi, and, benignli, boss, everyon, around, that, includ, her, real, estat, offic, deputi, lauri, neighbor, elli, who, rule, her, devot, cuban, husband, andi, torr, with, iron, hand, and, in, variou, mode, hunki, new, neighbor, and, barman, grayson, all, form, a, quarrelsom, gang]",florida teenag date husband wife relationship wine fiction town neighbor neighbor relationship mother son relationship father son relationship friendship ex husband ex wife relationship divorc career ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,23.0,"[three, nurs, deal, with, patient, and, person, issu, at, merci, hospit]",patient nurs hospit veteran medic profess famili relationship african american sex patient care nurs patient relationship hospit staff hospit care gay man date cowork relationship rooki new jersey medicin estrang husband doctor affair ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,60.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2.0,1.0,"[a, mysteri, man, bestow, uniqu, power, to, three, women]",femal protagonist new england occult witch one word titl magic ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,3.0,23.0,"[three, differ, but, relat, famili, face, trial, and, tribul, in, their, own, uniqu, comed, way]",ensembl cast gay relationship blend famili older man younger woman relationship mockumentari famili relationship second marriag boy teenag daughter marriag child homosexu girl with glass white cat cat babi boy dog gay same sex parent two dad french bulldog sister sister relationship brother sister relationship remarriag babi babi girl teenag girl interraci famili latino southern california california littl boy littl girl girl stepfath stepson relationship interraci marriag father son relationship husband wife relationship mother son relationship mother daughter relationship father daughter relationship grandfath interview pre teen sitcom stepfamili interraci relationship interraci adopt hispan gay parent gay father gay coupl gay adopt colombian adopt ,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2009,42.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.0,4.0,24.0,"[after, the, entir, world, popul, black, out, for, approxim, 2, minut, and, 17, second, which, in, effect, caus, the, entir, world, to, see, a, glimps, of, life, 6, month, into, the, futur, an, elit, fbi, task, forc, is, form, to, investig, whowhat, caus, the, global, blackout, whether, the, event, foreseen, were, simpli, flash, or, true, event, of, what, to, come, and, whether, or, not, it, could, possibl, happen, again]",fbi vision one word seri titl pregnant lesbian experi gone wrong man with glass violenc cancer marriag lo angel california flashback doctor secret mass casual global phenomena death conspiraci conflict hero world event vision of the futur recov alcohol near futur fbi agent unconsci premonit base on novel titl spoken by charact ,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2001,594.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,9.0,"[thi, is, the, stori, of, e, easi, compani, 506th, regiment, of, the, 101st, airborn, divis, from, their, initi, train, start, in, 1942, to, the, end, of, world, war, ii, they, parachut, behind, enemi, line, in, the, earli, hour, of, dday, in, support, of, the, land, at, utah, beach, particip, in, the, liber, of, carentan, and, again, parachut, into, action, dure, oper, market, garden, they, also, liber, a, concentr, camp, and, were, the, first, to, enter, hitler, mountain, retreat, in, berchtesgaden, a, fascin, tale, of, comradeship, that, is, in, the, end, a, tale, of, ordinari, men, who, did, extraordinari, thing]",airborn troop american abroad us soldier american soldier soldier comradeship behind enemi line uniform militari uniform militari all male cast sniper rifl violenc war violenc blood hero battlefield m1 rifl world war two veteran world war two critic acclaim blood splatter steel helmet dead soldier dead man combat casualti titl base on shakespear tv mini seri militari offic sergeant infantri shot to death shot in the face shot in the chest war hero tank sniper purpl heart platoon nazi germani medic machin gun loss of friend jeep heroism head wound hand grenad german soldier explod build courag combat zone cigarett smoke best friend bayonet shot in the leg sever arm drunken shot in the neck shot in the forehead gore explod bodi dismember death armi base paratroop armi life base on book mp 40 machin gun tommi gun slaughter tough guy explos bombard cannon 50 calibr machin gun self sacrific ,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2009,22.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2.0,1.0,"[the, adventur, of, the, famili, guy, 1999, neighbor, and, deli, owner, cleveland, brown]",neighbor spin off hometown 2000 husband wife relationship famili home famili man sitcom teenag boy fat kid teenag son 14 year old three word titl talk anim cartoon bear black humor boy with glass mobil scooter racism racial stereotyp african american ethnic humor situat comedi satir scatolog humor absurd humor redneck stereotyp dysfunct famili divorce christian christian black stereotyp beer drink afro talk bear stepmoth stepson relationship stepfath stepson relationship stepfath stepdaught relationship stepfamili redneck father son relationship fat boy black american adult anim charact name in titl ,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2009,30.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,27.0,,adult anim spoof parodi joke pop cultur celebr imperson celebr sketch comedi ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,27.0,"[scifi, stopmot, parodi, center, on, a, group, of, teen, hero, that, pilot, a, giant, robot, in, order, to, protect, the, galaxi, from, evil]",giant robot traitor assassin monkey nerd spaceship team alien elderli outer space redneck neptun sex dwarfism mercuri late night adult anim ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,28.0,"[follow, a, small, group, of, flight, paramed, on, the, job, and, in, their, live, outsid, of, work]",paramed rescu famili relationship intern injuri hospit helicopt rescu helicopt pilot gay paramed friendship femal pilot emerg respond doctor cowork relationship ambul helicopt ambul driver san francisco california medic emerg ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"[a, man, and, hi, famili, and, lose, everyth]",husband wife relationship one word titl forenam as titl famili relationship famili home famili man sitcom 2000 titl spoken by charact charact name in titl ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2000,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,9.0,"[an, offbeat, laugh, tracklack, sitcom, about, a, bizarr, dysfunct, famili, the, center, of, which, is, malcolm, the, middl, of, the, two, brother, who, still, live, at, home, hi, eldest, and, favorit, sibl, franci, board, at, militari, school, becaus, hi, parent, believ, it, will, reform, him, and, keep, him, out, of, troubl, malcolm, often, ha, a, hard, time, cope, with, hi, famili, life, but, he, ha, more, troubl, to, contend, with, when, he, start, receiv, special, treatment, at, school, after, be, diagnos, as, an, intellectu, advanc, geniu]",break the fourth wall dysfunct famili school sitcom militari school teenag satir four word titl situat comedi anti conform dri humor social satir boy geniu beta male self absorpt bulli aggress abus brother high school famili relationship embarrass anger marriag clumsi sarcasm practic joke neurot neurosi ironi insecur dysfunct marriag cult tv canadian expatri brother brother relationship domin mother dude ranch mother son relationship immatur sibl rivalri father son relationship charact name in titl black humor ,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,43.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,5.0,2.0,"[the, previous, unknown, purpos, of, the, ninth, chevron, is, reveal, and, end, up, take, a, team, to, an, ancient, ship, destini, a, ship, built, million, of, year, ago, by, the, ancient, use, to, seed, distant, galaxi, with, stargat, thi, team, led, by, dr, nicola, rush, and, colonel, everett, young, is, trap, on, the, ship, unabl, to, chang, it, program, mission, the, team, encount, new, race, new, technolog, and, new, enemi, as, the, runaway, ship, travel, to, the, far, end, of, the, univers]",spaceship alien stargat messag from outer space 2010 2000 space opera wunderkind wormhol valu conflict tragedi surviv spin off outer space space travel space crew social conflict senat daughter scientist research ration polit aid planet militari militari leader made for cabl tv lost lost in space hyperspac heroism geniu femal medic fear ethic conflict cult tv conflict hero alien technolog advanc technolog ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,6.0,3.0,,femal explicit nuditi femal genitalia femal nuditi sex ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,30.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,6.0,3.0,"[host, zak, georg, present, advic, and, instruct, on, how, to, teach, dog, variou, trick, and, stunt]",dog advic pet non fiction ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"[three, river, is, about, the, live, of, organ, donor, the, doctor, and, recipi, of, the, organ, at, three, river, a, preemin, transplant, hospit, in, pittsburgh, dr, andi, yablonski, is, the, leader, of, the, team, of, surgeon, dr, miranda, foster, a, woman, with, a, reput, of, be, a, rebel, and, who, strive, to, live, up, to, her, father, legaci, dr, david, lee, the, surgeon, that, break, all, the, ladi, heart, ryan, abbott, the, inexperienc, new, transplant, coordin, with, a, complex, new, way, of, transfer, organ, to, the, patient, dr, sophia, jordan, the, head, of, organ, surgeri, and, pam, acosta, dr, andi, yablonski, oper, assist, and, best, friend, these, are, the, stori, of, organ, surgeon, and, what, it, like, to, be, in, a, race, against, the, clock, to, save, live]",heart transplant lung transplant transplant pittsburgh pennsylvania organ transplant ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,1.0,5.0,,topic humor women issu monologu entertain celebr guest comedienn guest base on radio seri interview stand up comedi african american non fiction ,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2009,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"[follow, the, adventur, of, a, group, of, anim, on, wheel, as, they, explor, their, jungl, home, the, seri, intend, to, instil, an, earli, respect, for, the, environ, in, preschool, age, children]",anthropomorph vehicl ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1.0,5.0,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
